domain,role,image_path,mask_path,image_width,image_height,luminance_mean,luminance_std,green_excess,chroma_variation,background_pct,head_pct,stem_pct,leaf_pct,stem_width_px,skeleton_density,component_density,endpoint_density,leaf_contact_pct,skeleton_length,component_count,endpoint_count
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/4253-compressed_002.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/4253-compressed_002.png,512,512,0.2967076301574707,0.1933772712945938,0.0812143012881279,11.452679927481784,22.14508056640625,9.434127807617188,3.3702850341796875,65.05050659179688,7.211102550927978,3.673553466796875,1.245048104131296,26.99896157840083,71.94818136522173,963,11,26
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/4265-compressed_001.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/4265-compressed_001.png,512,512,0.3919427692890167,0.2693876624107361,0.08963871002197266,15.229329237721519,22.003555297851562,17.682266235351562,6.4670562744140625,53.84712219238281,8.48528137423857,6.511688232421875,0.4129062702766472,13.473930872876391,63.49924585218703,1707,7,23
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/4265-compressed_002.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/4265-compressed_002.png,512,512,0.238398939371109,0.18668249249458313,0.03840216249227524,10.161350295338845,29.760360717773438,8.109283447265625,6.3625335693359375,55.767822265625,8.0,7.33184814453125,0.779423226812159,16.649323621227886,69.43356825894023,1922,13,32
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/4464-compressed_001.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/4464-compressed_001.png,512,512,0.4239128530025482,0.2839544117450714,0.1057426780462265,13.892685401559769,17.989730834960938,33.77265930175781,12.469863891601562,35.76774597167969,10.0,12.042999267578125,0.5200526170883172,21.539436173582516,57.64889737801702,3157,17,68
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/46-compressed_001.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/46-compressed_001.png,512,512,0.25273269414901733,0.13922825455665588,0.06025778502225876,9.614522289890486,40.2984619140625,14.214324951171875,5.913543701171875,39.57366943359375,8.0,6.866455078125,1.2901561088891755,28.333333333333332,58.25268817204301,1800,20,51
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/46-compressed_002.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/46-compressed_002.png,512,512,0.2727855443954468,0.15589375793933868,0.07284533977508545,10.203973015835455,28.458786010742188,19.675827026367188,4.5833587646484375,47.28202819824219,6.324555320336759,5.779266357421875,1.165210153974199,26.402640264026402,62.16216216216216,1515,14,40
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/4665-compressed_001.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/4665-compressed_001.png,512,512,0.37462738156318665,0.2372513711452484,0.08018616586923599,13.445997059693669,30.298233032226562,11.680984497070312,2.626800537109375,55.39398193359375,8.246211251235321,2.6702880859375,1.1617775196049955,27.142857142857142,66.82464454976304,700,8,19
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/4707-compressed_001.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/4707-compressed_001.png,512,512,0.35522952675819397,0.2204076051712036,0.0641086995601654,11.947084421829965,24.076080322265625,12.23907470703125,6.7821502685546875,56.90269470214844,8.48528137423857,6.656646728515625,0.9561842623319646,26.361031518624642,60.43227665706052,1745,17,46
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/4707-compressed_002.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/4707-compressed_002.png,512,512,0.2597092092037201,0.19464999437332153,0.03375330567359924,10.18141707804695,40.158843994140625,9.11865234375,4.17327880859375,46.549224853515625,8.246211251235321,4.268646240234375,1.0968921389396709,30.384271671134943,80.09666080843586,1119,12,34
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/473-compressed_001.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/473-compressed_001.png,512,512,0.2649124562740326,0.13170088827610016,0.042983394116163254,10.098383535673815,71.57630920410156,11.402511596679688,4.6558380126953125,12.365341186523438,8.0,5.161285400390625,1.556739041376485,32.520325203252035,35.19913885898816,1353,19,44
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/4909-compressed_002.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/4909-compressed_002.png,512,512,0.28157615661621094,0.2036844938993454,0.04877675697207451,13.107742409545654,43.3319091796875,14.22576904296875,6.51397705078125,35.9283447265625,7.211102550927978,7.930755615234375,1.5226048254860622,31.746031746031747,41.73850574712644,2079,26,66
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/521-compressed_001.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/521-compressed_001.png,512,512,0.2146066278219223,0.10061676800251007,0.036946479231119156,7.318379654809237,53.16429138183594,2.5264739990234375,3.1932830810546875,41.11595153808594,8.246211251235321,3.330230712890625,1.1946004061641382,34.36426116838488,66.94411414982164,873,10,30
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/698-compressed_001.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/698-compressed_001.png,512,512,0.32149842381477356,0.19228127598762512,0.04191578924655914,10.501267129726887,38.4735107421875,17.613983154296875,4.6192169189453125,39.29328918457031,6.324555320336759,6.481170654296875,1.3213312412255347,32.37198351971748,35.72523765716038,1699,16,55
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/698-compressed_002.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/698-compressed_002.png,512,512,0.2843121886253357,0.17183567583560944,0.013380403630435467,9.115677151007965,61.02790832519531,9.643173217773438,4.3407440185546875,24.988174438476562,7.211102550927978,5.313873291015625,0.9666930310220582,22.254127781765973,54.68354430379747,1393,11,31
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/710-compressed_001.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/710-compressed_001.png,512,512,0.25478607416152954,0.1687134951353073,0.01357109285891056,7.657749148553324,80.8319091796875,6.829833984375,5.2112579345703125,7.1269989013671875,8.0,6.244659423828125,0.5124075836322377,16.49358582773366,10.727611940298507,1637,7,27
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/710-compressed_002.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/710-compressed_002.png,512,512,0.2358444631099701,0.1252955049276352,-0.01084537710994482,7.128007808545959,80.27000427246094,5.664825439453125,1.363372802734375,12.701797485351562,8.0,1.682281494140625,1.6787912702853944,31.746031746031747,9.47136563876652,441,6,14
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/747-compressed_002.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/747-compressed_002.png,512,512,0.3224184215068817,0.16057127714157104,0.07879582047462463,10.7285313058786,6.6791534423828125,21.196365356445312,10.399627685546875,61.724853515625,10.0,9.387969970703125,0.5868975130217886,19.50426655830963,89.29445350734095,2461,16,48
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/771-compressed_001.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/771-compressed_001.png,512,512,0.24306875467300415,0.13349366188049316,0.06771885603666306,9.468757351960734,37.78648376464844,19.49005126953125,8.842086791992188,33.881378173828125,10.0,7.610321044921875,0.9922774925579189,28.07017543859649,50.0,1995,23,56
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/771-compressed_002.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/771-compressed_002.png,512,512,0.2435627281665802,0.13109831511974335,0.06348597258329391,8.940970268579095,19.80438232421875,13.122177124023438,4.175567626953125,62.89787292480469,10.0,3.635406494140625,0.4567878677142335,17.83840503672613,88.48547717842324,953,5,17
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/810-compressed_001.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/810-compressed_001.png,512,512,0.22809404134750366,0.1418384462594986,0.023256564512848854,8.035911952141952,60.23521423339844,7.7434539794921875,2.6180267333984375,29.403305053710938,8.0,2.99835205078125,2.0399242313856916,43.25699745547074,49.41860465116279,786,14,34
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/810-compressed_002.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/810-compressed_002.png,512,512,0.2839442193508148,0.2199217826128006,0.045294418931007385,10.707755762907853,37.5762939453125,18.349456787109375,4.227447509765625,39.8468017578125,8.0,4.901885986328125,1.353546291283162,29.571984435797667,55.41523153463452,1285,15,38
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/82-compressed_001.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/82-compressed_001.png,512,512,0.2720429003238678,0.1490502506494522,0.04530802741646767,10.393123347982678,45.68595886230469,9.375762939453125,3.275299072265625,41.66297912597656,6.324555320336759,4.390716552734375,1.1646866992778941,24.326672458731537,40.27838190517616,1151,10,28
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/82-compressed_002.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/82-compressed_002.png,512,512,0.30783286690711975,0.20352908968925476,0.05407257005572319,11.883867985734692,23.743057250976562,18.803024291992188,6.5776824951171875,50.87623596191406,7.211102550927978,8.014678955078125,1.2178855187612365,27.60590195145169,67.67271869842018,2101,21,58
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/834-compressed_001.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/834-compressed_001.png,512,512,0.30271387100219727,0.2286563217639923,0.047978475689888,10.121555686831552,14.3890380859375,16.68701171875,7.5252532958984375,61.39869689941406,6.324555320336759,9.40704345703125,1.2166066811983576,25.547445255474454,81.21502797761791,2466,24,63
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/834-compressed_002.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/834-compressed_002.png,512,512,0.275294691324234,0.24531395733356476,0.02974564954638481,9.729417028471838,30.937957763671875,15.524673461914062,4.4467926025390625,49.090576171875,6.324555320336759,5.859375,1.801492665351291,27.994791666666668,65.00768049155145,1536,21,43
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/905-compressed_001.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/905-compressed_001.png,512,512,0.3144012689590454,0.2047458440065384,0.035883236676454544,10.517182800898585,18.41278076171875,15.042877197265625,7.1300506591796875,59.41429138183594,8.0,7.938385009765625,1.123535391364828,24.987986544930322,78.74293785310735,2081,21,52
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/905-compressed_002.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/905-compressed_002.png,512,512,0.30688121914863586,0.2399759739637375,0.06322210282087326,11.581987902172408,25.168228149414062,25.58746337890625,4.681396484375,44.56291198730469,6.324555320336759,6.664276123046875,1.1408083441981747,22.323983972524328,77.68569674647023,1747,14,39
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/913-compressed_001.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/913-compressed_001.png,512,512,0.21210667490959167,0.1512732058763504,0.01833241805434227,7.9649402914914385,44.915771484375,8.317184448242188,3.041839599609375,43.72520446777344,6.324555320336759,4.0740966796875,1.1286681715575622,26.217228464419474,53.389434315100516,1068,9,28
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/913-compressed_002.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/913-compressed_002.png,512,512,0.23981891572475433,0.16521498560905457,0.04038632661104202,9.356787770131483,35.99891662597656,10.477447509765625,6.475830078125,47.04780578613281,8.0,7.701873779296875,1.0014137606032045,24.764735017335315,64.66494845360825,2019,17,50
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/96-compressed_001.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/96-compressed_001.png,512,512,0.2216814011335373,0.15651090443134308,0.058238763362169266,10.293177245352052,36.773681640625,12.375640869140625,8.438873291015625,42.41180419921875,8.48528137423857,9.1094970703125,0.5424464334147003,19.262981574539364,46.857016378928726,2388,12,46
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/96-compressed_002.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/96-compressed_002.png,512,512,0.2291972041130066,0.15828245878219604,0.054530076682567596,10.523560981520465,27.202224731445312,17.747879028320312,5.5355072021484375,49.51438903808594,8.0,6.62994384765625,0.7580456205637103,18.9873417721519,72.14677838774921,1738,11,33
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/964-compressed_001.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/964-compressed_001.png,512,512,0.29035210609436035,0.2051910161972046,0.05691429227590561,10.702386870836792,27.180099487304688,14.681243896484375,7.9608917236328125,50.177764892578125,8.0,8.869171142578125,0.622933537783315,16.774193548387096,63.67492743916053,2325,13,39
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/964-compressed_002.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/964-compressed_002.png,512,512,0.18254181742668152,0.09976430237293243,0.01960086077451706,6.7618091707930095,35.939788818359375,4.2236328125,6.2808990478515625,53.55567932128906,8.0,6.77490234375,0.9717582751290617,22.52252252252252,73.06099917195694,1776,16,40
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/967-compressed_001.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/967-compressed_001.png,512,512,0.2609771490097046,0.1641044020652771,0.02228042297065258,8.506500165378615,30.791854858398438,5.010986328125,8.98284912109375,55.21430969238281,8.48528137423857,9.04083251953125,0.89179548156956,23.206751054852322,83.09299895506793,2370,21,55
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/967-compressed_002.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/967-compressed_002.png,512,512,0.2699570059776306,0.16047999262809753,0.056329842656850815,9.28539718495138,15.6494140625,19.400405883789062,4.058837890625,60.89134216308594,8.0,4.566192626953125,1.8796992481203008,39.264828738512946,77.1875,1197,20,47
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/98-compressed_001.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/98-compressed_001.png,512,512,0.21935561299324036,0.12413562089204788,0.04902584105730057,8.515645108201712,36.81449890136719,15.452957153320312,5.6247711181640625,42.10777282714844,8.246211251235321,6.24847412109375,0.7460155985079688,19.536019536019538,61.7746392385631,1638,11,32
USASK,Unused,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/USASK/98-compressed_002.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/USASK/98-compressed_002.png,512,512,0.1816282421350479,0.13401173055171967,0.0428006686270237,8.497970798467922,25.160598754882812,12.843704223632812,7.0709228515625,54.924774169921875,8.0,8.365631103515625,0.7552870090634441,20.975832193342452,68.42105263157895,2193,14,46
UTokyo,Validation,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/UTokyo/20150219_EOS11_IMG_0060.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/UTokyo/20150219_EOS11_IMG_0060.png,1024,1024,0.4700675904750824,0.2046269178390503,-0.02232382446527481,6.385390155611856,100.0,0.0,0.0,0.0,,0.0,,,,0,0,0
UTokyo,Validation,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/UTokyo/20150223_EOS15_IMG_0112.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/UTokyo/20150223_EOS15_IMG_0112.png,1024,1024,0.4906351864337921,0.1833571493625641,-0.002897505648434162,6.17322407753311,99.03745651245117,0.0,0.0,0.9625434875488281,,0.0,,,,0,0,0
UTokyo,Validation,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/UTokyo/20150226_EOS13_IMG_0037.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/UTokyo/20150226_EOS13_IMG_0037.png,1024,1024,0.49085256457328796,0.1509009599685669,-0.02212340570986271,7.116401962292045,93.14231872558594,0.0,0.0,6.8576812744140625,,0.0,,,,0,0,0
UTokyo,Validation,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/UTokyo/20150303_EOS11_IMG_0187.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/UTokyo/20150303_EOS11_IMG_0187.png,1024,1024,0.49381986260414124,0.12233392149209976,-0.017214031890034676,3.9195607141347266,100.0,0.0,0.0,0.0,,0.0,,,,0,0,0
UTokyo,Validation,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/UTokyo/20150303_EOS13_IMG_0100.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/UTokyo/20150303_EOS13_IMG_0100.png,1024,1024,0.5190484523773193,0.14086106419563293,-0.006478266790509224,8.429689062352006,90.576171875,0.0,0.2797126770019531,9.144115447998047,10.0,0.23746490478515625,2.386634844868735,64.2570281124498,89.2249527410208,249,7,16
UTokyo,Validation,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/UTokyo/20150303_EOS15_IMG_0205.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/UTokyo/20150303_EOS15_IMG_0205.png,1024,1024,0.5175709128379822,0.09004128724336624,-0.017182251438498497,3.7024963110643965,98.23904037475586,0.0,0.0,1.7609596252441406,,0.0,,,,0,0,0
UTokyo,Validation,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/UTokyo/20150305_EOS11_IMG_0203.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/UTokyo/20150305_EOS11_IMG_0203.png,1024,1024,0.46901020407676697,0.2218279242515564,-0.010942833498120308,9.738425118669136,100.0,0.0,0.0,0.0,,0.0,,,,0,0,0
UTokyo,Validation,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/UTokyo/20150305_EOS13_IMG_0122.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/UTokyo/20150305_EOS13_IMG_0122.png,1024,1024,0.5024946331977844,0.21654227375984192,0.010260168462991714,12.515007162960377,89.95885848999023,0.0,0.556182861328125,9.48495864868164,12.806248474865697,0.362396240234375,1.8861454046639232,71.05263157894737,55.937846836847946,380,11,27
UTokyo,Validation,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/UTokyo/20150305_EOS15_IMG_0235.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/UTokyo/20150305_EOS15_IMG_0235.png,1024,1024,0.3549279570579529,0.07974763214588165,-0.020098332315683365,2.768728662153896,98.3698844909668,0.0,0.0,1.6301155090332031,,0.0,,,,0,0,0
UTokyo,Validation,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/UTokyo/20150310_EOS11_IMG_0271.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/UTokyo/20150310_EOS11_IMG_0271.png,1024,1024,0.46956509351730347,0.13486111164093018,-0.02666635252535343,3.946285979148776,100.0,0.0,0.0,0.0,,0.0,,,,0,0,0
UTokyo,Validation,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/UTokyo/20150310_EOS12_IMG_0157.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/UTokyo/20150310_EOS12_IMG_0157.png,1024,1024,0.4956147372722626,0.18053671717643738,-0.007566781714558601,8.132514681413252,96.28820419311523,0.0,0.30689239501953125,3.4049034118652344,16.0,0.19931793212890625,0.6215040397762586,23.923444976076556,16.5158371040724,209,2,5
UTokyo,Validation,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/UTokyo/20150310_EOS15_IMG_0296.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/UTokyo/20150310_EOS15_IMG_0296.png,1024,1024,0.5367174744606018,0.07748745381832123,-0.023455781862139702,2.961091543836881,98.48451614379883,0.0,0.0,1.5154838562011719,,0.0,,,,0,0,0
UTokyo,Validation,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/UTokyo/20150317_EOS11_IMG_0350.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/UTokyo/20150317_EOS11_IMG_0350.png,1024,1024,0.4847407639026642,0.1538921594619751,-0.015566542744636536,5.101857445922526,100.0,0.0,0.0,0.0,,0.0,,,,0,0,0
UTokyo,Validation,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/UTokyo/20150317_EOS12_IMG_0236.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/UTokyo/20150317_EOS12_IMG_0236.png,1024,1024,0.501970112323761,0.24070489406585693,0.012244774959981441,9.119737462832855,94.76156234741211,0.0,0.054168701171875,5.184268951416016,10.0,0.0514984130859375,3.5211267605633805,92.5925925925926,100.0,54,2,5
UTokyo,Validation,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/UTokyo/20150317_EOS13_IMG_0282.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/UTokyo/20150317_EOS13_IMG_0282.png,1024,1024,0.44107943773269653,0.20733828842639923,0.05637942627072334,14.24844101337791,82.1711540222168,0.0,0.95672607421875,16.872119903564453,14.0,0.5970001220703125,0.9968102073365231,43.13099041533546,56.987690079652424,626,10,27
UTokyo,Validation,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/UTokyo/20150324_EOS13_IMG_0361.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/UTokyo/20150324_EOS13_IMG_0361.png,1024,1024,0.3983478844165802,0.2578125596046448,0.11404194682836533,18.50163885476697,72.10664749145508,0.0,0.7730484008789062,27.120304107666016,12.649110640673518,0.5321502685546875,1.3570194917345177,48.38709677419355,75.3202391118702,558,11,27
UTokyo,Validation,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/UTokyo/20150328_EOS13_IMG_0385.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/UTokyo/20150328_EOS13_IMG_0385.png,1024,1024,0.46943917870521545,0.1920572817325592,0.14817853271961212,18.62033222406924,62.01753616333008,0.0,2.5322914123535156,35.450172424316406,16.97056274847714,1.430511474609375,0.602568448009641,31.333333333333332,62.94976843605273,1500,16,47
UTokyo,Validation,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/UTokyo/20150401_EOS13_IMG_0401.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/UTokyo/20150401_EOS13_IMG_0401.png,1024,1024,0.5424232482910156,0.12875919044017792,0.11651074886322021,12.04942193820136,52.985191345214844,0.0,1.4927864074707031,45.52202224731445,18.0,0.8020401000976562,0.4471986200728295,27.348394768133176,44.76135040745052,841,7,23
UTokyo,Validation,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/images/UTokyo/20150407_EOS13_IMG_0480.png,/icislab/volume3/benderick/futurama/gwfss25/GWFSS/GWFSS_v1.0_labelled/class_id/UTokyo/20150407_EOS13_IMG_0480.png,1024,1024,0.495905339717865,0.22709570825099945,0.15079165995121002,12.633176841445515,41.45498275756836,0.0,2.3886680603027344,56.156349182128906,17.88854381999832,1.3170242309570312,0.47909929332854234,22.447501810282404,74.36810252758988,1381,12,31
